product_id,product_name,category,price,product_url,description,front_image_url,model_image_url,additional_images
product_402,V-Mart,Jeans,₹539,https://www.myntra.com/jeans/v-mart/v-mart-boys-low-distress-light-fade-jeans/32887658/buy,"Coloured shade, light fade blue jeans
Regular fit, mid-rise
Low distress
Non stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/Pa6hvLlF_320be24b6a254d34b7ef3838ee666935.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/brkzPSgU_321eb96efd9248e5b4a16e0c1d79537c.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/oVHjL1Xa_48abfd2fc40147cb80f14799652500f5.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/gNiYo0bD_7d029ccefdb144b58709bac29b3e75dd.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/Pa6hvLlF_320be24b6a254d34b7ef3838ee666935.jpg"
product_403,HIGHLANDER,Jeans,₹505,https://www.myntra.com/jeans/highlander/highlander-men-black-bootcut-mid-rise-light-fade-clean-look-stretchable-jeans/25483148/buy,"Dark shade, light fade black jeans
Bootcut, mid-rise
Clean look
Stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25483148/2024/1/23/4de103ec-6ef7-4749-b380-dd3ecd34320c1706010720754HIGHLANDERMenBlackBootcutMid-RiseLightFadeCleanLookStretchab2.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25483148/2024/1/23/f2853e2c-e288-438a-9cdc-51ca519043711706010720740HIGHLANDERMenBlackBootcutMid-RiseLightFadeCleanLookStretchab1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25483148/2024/1/23/4e07f085-aa6e-4dd4-ae15-f3f453a324e31706010720767HIGHLANDERMenBlackBootcutMid-RiseLightFadeCleanLookStretchab3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25483148/2024/1/23/4de103ec-6ef7-4749-b380-dd3ecd34320c1706010720754HIGHLANDERMenBlackBootcutMid-RiseLightFadeCleanLookStretchab2.jpg"
product_404,WROGN,Jeans,₹1209,https://www.myntra.com/jeans/wrogn/wrogn-men-straight-fit-light-fade-stretchable-jeans/29330960/buy,"Dark shade, light fade blue jeans
Straight fit, mid-rise
Clean look
Stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29330960/2024/10/1/95b8a91f-c5fc-46d8-b9c8-ed1686c9943e1727777052098-WROGN-Men-Jeans-7631727777051581-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29330960/2024/10/1/d66eea7b-4b6b-4082-8547-b6ae7f9605011727777052127-WROGN-Men-Jeans-7631727777051581-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29330960/2024/10/1/e2e4f836-f2e5-40a3-807c-ea785abfcd571727777052112-WROGN-Men-Jeans-7631727777051581-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29330960/2024/10/1/95b8a91f-c5fc-46d8-b9c8-ed1686c9943e1727777052098-WROGN-Men-Jeans-7631727777051581-3.jpg"
product_405,Mr Bowerbird,Jeans,₹1115,https://www.myntra.com/jeans/mr+bowerbird/mr-bowerbird-men-tapered-fit-heavy-fade-stretchable-cargo-style-mid-rise-jeans/21185838/buy,"Dark shade, heavy fade blue cargo style jeans
Tapered fit, mid-rise
Clean look
Stretchable
6 pocket
Length: Cropped
Comes with a note book",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21185838/2023/6/7/4053a6e7-5680-459b-9f46-8cd15568f8291686126520471-Mr-Bowerbird-Men-Jeans-6601686126519855-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21185838/2023/6/7/408e5ce1-2d57-4b4b-a88d-1d02172b12ca1686126520494-Mr-Bowerbird-Men-Jeans-6601686126519855-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21185838/2023/6/7/3717baf2-f08b-41de-bf6d-b98ff80d527f1686126520481-Mr-Bowerbird-Men-Jeans-6601686126519855-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21185838/2023/6/7/4053a6e7-5680-459b-9f46-8cd15568f8291686126520471-Mr-Bowerbird-Men-Jeans-6601686126519855-3.jpg"
product_406,WROGN,Jeans,₹1429,https://www.myntra.com/jeans/wrogn/wrogn-men-slim-fit-stretchable-jeans/25827870/buy,"Coloured shade, no fade beige jeans
Slim fit, mid-rise
Clean look
Stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25827870/2024/3/18/5c62738e-879e-4f52-81fa-8ce0ad9560451710757626206-WROGN-Men-Jeans-2241710757625586-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25827870/2024/3/18/95287e11-9c31-43fe-8a61-c8095dc4e0641710757626257-WROGN-Men-Jeans-2241710757625586-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25827870/2024/3/18/a0f4c581-0dff-4f09-b78e-9998131904021710757626232-WROGN-Men-Jeans-2241710757625586-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25827870/2024/3/18/5c62738e-879e-4f52-81fa-8ce0ad9560451710757626206-WROGN-Men-Jeans-2241710757625586-3.jpg"
product_407,V-Mart,Jeans,₹539,https://www.myntra.com/jeans/v-mart/v-mart-boys-low-distress-light-fade-jeans/32887651/buy,"Coloured shade, light fade blue jeans
Regular fit, mid-rise
Low distress
Non stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/Fj4vP9ME_8331c13883e34bc89c5214045d695e0d.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/qnPGSD9z_ac9a09b7c4cd40de90fcdca4c7e557e5.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/3htMGMae_6848baea39ed4f65afed6cacb04c0e0c.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/UZWNaEB8_bc6cbcc4a2fa499984b134a1abc89e1d.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/Fj4vP9ME_8331c13883e34bc89c5214045d695e0d.jpg"
product_408,max,Jeans,₹499,https://www.myntra.com/jeans/max/max-boys-mid-rise-light-fade-clean-look-stretchable-jeans/26128740/buy,"Light shade, light fade blue jeans
Regular fit, mid-rise
Clean look
Stretchable
Length: regular
5 pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26128740/2023/11/29/6ec08d60-1ef4-476c-9ca5-76c7dc643c111701252087498maxBoysBlueJeans4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26128740/2023/11/29/4277625e-6d92-46ba-bb32-26615c72364d1701252087523maxBoysBlueJeans1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26128740/2023/11/29/8cf713c4-4ede-49e3-9b96-a01cc20112c01701252087507maxBoysBlueJeans2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26128740/2023/11/29/78033a26-9926-4b82-a63c-2f938a4c56051701252087490maxBoysBlueJeans3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26128740/2023/11/29/6ec08d60-1ef4-476c-9ca5-76c7dc643c111701252087498maxBoysBlueJeans4.jpg"
product_409,Kotty,Jeans,₹579,https://www.myntra.com/jeans/kotty/kotty-women-blue-flared-high-rise-clean-look-jeans/12970042/buy,"Blue medium wash 4-pocket high-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/11/13/6ccefb41-fd95-442a-81a7-8e53eaa609941605211029463-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/11/13/4616f655-eaba-4542-904d-8215ecf044ad1605211029313-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/11/13/3aa26420-797c-4c8e-bbc8-8b2c43593f5e1605211029360-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/11/13/9b188278-a1cd-438a-a07f-ca3ff9ab68b41605211029410-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/11/13/6ccefb41-fd95-442a-81a7-8e53eaa609941605211029463-4.jpg"
product_410,Roadster,Jeans,₹857,https://www.myntra.com/jeans/roadster/the-roadster-life-co-men-vintage-wash-mid-rise-pure-cotton-heavy-fade-straight-fit-jeans/31722597/buy,"Medium shade, heavy fade grey jeans
Straight fit, mid-rise
Clean look
Non stretchable
Vintage wash
5 pockets
Button and zip closure
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722597/2025/3/6/44583820-d84a-4271-992f-17ffaaa3779b1741257972009-Roadster-Men-Jeans-2081741257971405-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722597/2025/3/6/f34c3cc4-d7af-4a4d-9ddb-c8f195a419711741257972132-Roadster-Men-Jeans-2081741257971405-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722597/2025/3/6/aa533d16-f8bb-45bc-9ee8-fb154e6aa9cb1741257972091-Roadster-Men-Jeans-2081741257971405-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722597/2025/3/6/2652639a-6f9a-45e5-b10d-2641acaec5371741257972050-Roadster-Men-Jeans-2081741257971405-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722597/2025/3/6/44583820-d84a-4271-992f-17ffaaa3779b1741257972009-Roadster-Men-Jeans-2081741257971405-4.jpg"
product_411,WROGN,Jeans,₹1539,https://www.myntra.com/jeans/wrogn/wrogn-men-heavy-fade-stretchable-joggers/21182970/buy,"Medium shade, heavy fade grey jeans
Jogger, mid-rise
Clean look
Stretchable
5 pockets
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21182970/2023/1/17/8a321029-26b3-4d85-a943-61b102a4c4ee1673936907801-WROGN-Men-Trousers-1871673936907153-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21182970/2023/1/17/37ba0663-a901-4a7d-b96e-3ea59dac560e1673936907845-WROGN-Men-Trousers-1871673936907153-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21182970/2023/1/17/940a1409-769e-4367-b16c-165fb2ae2d701673936907831-WROGN-Men-Trousers-1871673936907153-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21182970/2023/1/17/c1f4f406-8daa-4033-a68a-b560bbdfc5a81673936907817-WROGN-Men-Trousers-1871673936907153-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21182970/2023/1/17/8a321029-26b3-4d85-a943-61b102a4c4ee1673936907801-WROGN-Men-Trousers-1871673936907153-4.jpg"
product_412,WROGN,Jeans,₹1319,https://www.myntra.com/jeans/wrogn/wrogn-men-pure-cotton-anti-fit-light-fade-jeans/31326568/buy,"Dark shade, light fade black jeans
Regular fit, mid-rise
Brand Fit: Anti Fit
Clean look
Non stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326568/2025/1/15/781eedfb-4f90-4a04-b9c0-1bfcfa72296c1736923252345-WROGN-Men-Jeans-8291736923251845-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326568/2025/1/15/2bfaa83c-aeba-4ffd-ac9d-58af5a9e96ec1736923252432-WROGN-Men-Jeans-8291736923251845-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326568/2025/1/15/a8ec1661-be36-4a05-b142-23679d5aa4ea1736923252403-WROGN-Men-Jeans-8291736923251845-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326568/2025/1/15/867be000-58a8-4be7-8875-c36359274e6e1736923252375-WROGN-Men-Jeans-8291736923251845-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326568/2025/1/15/781eedfb-4f90-4a04-b9c0-1bfcfa72296c1736923252345-WROGN-Men-Jeans-8291736923251845-4.jpg"
product_413,Roadster,Jeans,₹909,https://www.myntra.com/jeans/roadster/the-roadster-life-co-men-mid-rise-pure-cotton-light-fade-regular-fit-jeans/31722595/buy,"Dark shade, light fade charcoal jeans
Regular fit, mid-rise
Clean look
Non stretchable
5 pockets
Button and zip closure
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722595/2025/3/7/46543b25-25a3-40ea-b2e1-6351e4fef3481741323011380-Roadster-Men-Jeans-9141741323010778-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722595/2025/3/7/2377965f-9321-46bb-9bab-83e1bb1dbe511741323011481-Roadster-Men-Jeans-9141741323010778-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722595/2025/3/7/709d4928-5ade-4db3-8b74-5c70978e7f191741323011448-Roadster-Men-Jeans-9141741323010778-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722595/2025/3/7/764152b8-8a4d-49bd-b88a-5292a2140fc31741323011415-Roadster-Men-Jeans-9141741323010778-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722595/2025/3/7/46543b25-25a3-40ea-b2e1-6351e4fef3481741323011380-Roadster-Men-Jeans-9141741323010778-4.jpg"
product_414,WROGN,Jeans,₹1374,https://www.myntra.com/jeans/wrogn/wrogn-men-anti-fit-light-fade-stretchable-jeans/25482054/buy,"Medium shade, light fade blue jeans
Regular fit, mid-rise
Brand Fit: anti
Clean look
Stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25482054/2023/12/5/ac6fe8cd-52d8-44d6-bee5-99069d99ea9b1701771154206-WROGN-Men-Jeans-5071701771153784-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25482054/2023/12/5/4cce18f8-648b-41c5-85e4-a9d23103abbb1701771154219-WROGN-Men-Jeans-5071701771153784-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25482054/2023/12/5/7080244b-bd5d-44f6-9f95-10780560bcfa1701771154213-WROGN-Men-Jeans-5071701771153784-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25482054/2023/12/5/ac6fe8cd-52d8-44d6-bee5-99069d99ea9b1701771154206-WROGN-Men-Jeans-5071701771153784-3.jpg"
product_415,WROGN,Jeans,₹1343,https://www.myntra.com/jeans/wrogn/wrogn-men-light-fade-cargo-fit-stretchable-jeans/26898486/buy,"Dark shade light fade black jeans
Cargo fit
Mid-rise
Clean look
Stretchable
6 pocket
Length: Regular
Has a belt loops
Button and zip closure",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26898486/2024/5/3/af8f64bc-9f61-42b0-b62e-5bff67c8b7ef1714731053103-WROGN-Men-Jeans-251714731052545-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26898486/2024/5/3/1dbfcce6-fb60-4128-8783-2ece389b070f1714731053150-WROGN-Men-Jeans-251714731052545-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26898486/2024/5/3/9e3d92a3-490a-4b70-a769-cfc4f5c4f4671714731053127-WROGN-Men-Jeans-251714731052545-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26898486/2024/5/3/af8f64bc-9f61-42b0-b62e-5bff67c8b7ef1714731053103-WROGN-Men-Jeans-251714731052545-3.jpg"
product_416,Urbano Juniors,Jeans,₹797,https://www.myntra.com/jeans/urbano+juniors/urbano-juniors-boys-slim-fit-faded-denim-jogger-jeans/11851558/buy,"Grey faded mid-rise jogger jeans, drawstring closure, 4 pockets and cuffed hems",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11851558/2020/5/14/2c091999-a3a6-4ac7-b4a9-a6071d1641741589444558588-Urbano-Juniors-Boys-Grey-Slim-Fit-Jeans-4441589444558297-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11851558/2020/5/14/48b14f3a-22f7-4663-951b-28362558930a1589444558685-Urbano-Juniors-Boys-Grey-Slim-Fit-Jeans-4441589444558297-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11851558/2020/5/14/c6839362-2cc8-4595-92fe-e3e872c772c81589444558640-Urbano-Juniors-Boys-Grey-Slim-Fit-Jeans-4441589444558297-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11851558/2020/5/14/2c091999-a3a6-4ac7-b4a9-a6071d1641741589444558588-Urbano-Juniors-Boys-Grey-Slim-Fit-Jeans-4441589444558297-3.jpg"
product_417,Roadster,Jeans,₹867,https://www.myntra.com/jeans/roadster/the-roadster-life-co-men-mid-rise-pure-cotton-light-fade-skater-fit-jeans/31722588/buy,"Dark shade, light fade charcoal jeans
Regular fit, mid-rise
Brand Fit: skater
Clean look
Non stretchable
4 pockets
Button and zip closure
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722588/2025/3/6/43164560-5c55-47a3-8ce9-e6b3337f6bfb1741264638838-Roadster-Men-Jeans-4821741264638151-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722588/2025/3/6/9e981de2-2083-4eb7-b816-c0bf281cefc51741264638987-Roadster-Men-Jeans-4821741264638151-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722588/2025/3/6/c205a4a5-8a65-41eb-8cf6-c7db8f9945cc1741264638939-Roadster-Men-Jeans-4821741264638151-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722588/2025/3/6/3988f0b7-0267-4e7a-91a4-503386bc81041741264638889-Roadster-Men-Jeans-4821741264638151-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722588/2025/3/6/43164560-5c55-47a3-8ce9-e6b3337f6bfb1741264638838-Roadster-Men-Jeans-4821741264638151-4.jpg"
product_418,V-Mart,Jeans,₹643,https://www.myntra.com/jeans/v-mart/v-mart-boys-light-fade-jeans/33044080/buy,"Coloured shade, light fade grey jeans
Regular fit, mid-rise
Clean look
Non stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/4/uNWmVqIX_78bf9c1ab8a74772817db94c6444442a.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/4/H2ZsBvzm_c8bf39d349ff43cfa76a4580217132f3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/4/x9vpgvut_cde220a59ab547b7b04806c7b7cc7f76.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/4/GkP59UyN_0856cdcdac63473e8b16d8c29d7f353a.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/4/uNWmVqIX_78bf9c1ab8a74772817db94c6444442a.jpg"
product_419,HIGHLANDER,Jeans,₹549,https://www.myntra.com/jeans/highlander/highlander-men-loose-fit-mid-rise-cotton-jeans/25395164/buy,"Light shade, blue jeans
Relaxed fit, mid-rise
Clean look
Non stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25395164/2023/10/7/5594e94f-8fbb-45a2-869b-0f5ef127e06d1696661657497HIGHLANDERMenBlueRelaxedFitJeans3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25395164/2023/10/7/36687bbf-8755-437d-8d6f-f6a5b01ba9071696661657473HIGHLANDERMenBlueRelaxedFitJeans1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25395164/2023/10/7/40cb4444-e5bf-4ed6-91f5-3a8e91b0b6e11696661657513HIGHLANDERMenBlueRelaxedFitJeans2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25395164/2023/10/7/5594e94f-8fbb-45a2-869b-0f5ef127e06d1696661657497HIGHLANDERMenBlueRelaxedFitJeans3.jpg"
product_420,WROGN,Jeans,₹1199,https://www.myntra.com/jeans/wrogn/wrogn-men-pure-cotton-loose-pleated-jeans/31326563/buy,"Dark shade no fade black jeans
Regular fit
Mid-rise
Brand Fit: Loose pleated
Clean look
Non stretchable
4 pocket
Length: Regular
Has a belt loops
Button & zip closure",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326563/2024/12/30/09efb298-add2-4ac9-b7d6-48261d2ff7021735550984641-WROGN-Men-Jeans-501735550984160-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326563/2024/12/30/cd4d4235-289b-469c-8f17-fe6d19a691121735550984730-WROGN-Men-Jeans-501735550984160-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326563/2024/12/30/fdc50efa-2a22-4355-88d7-c48128cecbd11735550984701-WROGN-Men-Jeans-501735550984160-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326563/2024/12/30/ce9345e0-618c-4793-92b9-10d0efcf924b1735550984671-WROGN-Men-Jeans-501735550984160-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326563/2024/12/30/09efb298-add2-4ac9-b7d6-48261d2ff7021735550984641-WROGN-Men-Jeans-501735550984160-4.jpg"
product_421,SASSAFRAS,Jeans,₹769,https://www.myntra.com/jeans/sassafras/sassafras-women-wide-leg-stretchable-jeans/22408152/buy,"Dark shade, no fade black jeans
Wide leg, mid-rise
Clean look
Stretchable
7 pocket
Length: cropped",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22408152/2023/3/24/f17bac03-4260-4796-af1b-a82530ee064e1679650604731SASSAFRASWomenBlackStraightFitLowDistressStretchableJeans3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22408152/2023/3/24/5d328149-7f47-4b79-b499-5c9bd5de316a1679650604697SASSAFRASWomenBlackStraightFitLowDistressStretchableJeans1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22408152/2023/3/24/f8f7ca43-b9a6-4d5a-99fa-4f1af58e19041679650604715SASSAFRASWomenBlackStraightFitLowDistressStretchableJeans2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22408152/2023/3/24/f17bac03-4260-4796-af1b-a82530ee064e1679650604731SASSAFRASWomenBlackStraightFitLowDistressStretchableJeans3.jpg"
product_422,WROGN,Jeans,₹1429,https://www.myntra.com/jeans/wrogn/wrogn-men-stretchable-jeans/31799553/buy,"Coloured shade, no fade white jeans
Regular fit, mid-rise
Clean look
Stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31799553/2025/2/13/5382011c-4eab-4ce6-a049-f09fe43cb8e51739445963208-WROGN-Men-Stretchable-Jeans-4891739445962573-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31799553/2025/2/13/2d34dbe3-edb3-4b85-94ab-e93d614430481739445963311-WROGN-Men-Stretchable-Jeans-4891739445962573-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31799553/2025/2/13/ce0671c1-a0b7-4ed7-abc8-9ea7c9f078781739445963277-WROGN-Men-Stretchable-Jeans-4891739445962573-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31799553/2025/2/13/89d10b02-5d98-4b61-97a2-0f8e0139addf1739445963243-WROGN-Men-Stretchable-Jeans-4891739445962573-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31799553/2025/2/13/5382011c-4eab-4ce6-a049-f09fe43cb8e51739445963208-WROGN-Men-Stretchable-Jeans-4891739445962573-4.jpg"
product_423,V-Mart,Jeans,₹539,https://www.myntra.com/jeans/v-mart/v-mart-boys-slash-knee-jeans/32887637/buy,"Coloured shade, no fade grey jeans
Regular fit, mid-rise
Slash knee
Non stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/mlSNn0Gm_e664733ff15c48249db5c15eb4c07b13.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/D6bzDiVl_1e0716e44b31499dbc0c9b5352fe7cd1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/ppY09ytb_fdd01d68490245b38aaa6b2d9c346f7b.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/k2LlzaST_bfd452a6f56444348bde0af3ee7299ef.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/mlSNn0Gm_e664733ff15c48249db5c15eb4c07b13.jpg"
product_424,max,Jeans,MRP₹ 799,https://www.myntra.com/jeans/max/max-boys-mid-rise-pure-cotton-heavy-fade-jeans/30643974/buy,"Light shade, heavy fade blue jeans
Regular fit, mid-rise
Clean look
Non stretchable
6 pocket
Length: cropped",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/20/UkxLBV3M_e3eb558653024d87a5fb773efabf458e.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/20/ojC0w9BD_22528bd6881e454f8ad2d29fb7e05643.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/20/t5cscMKq_93d389552f0c4cfb82d97a2e17739b2b.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/20/r0wxvRwR_d741d570f71a4d9ebc98ed0fce7ceb09.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/20/UkxLBV3M_e3eb558653024d87a5fb773efabf458e.jpg"
